customerID,SeniorCitizen,tenure,MonthlyCharges,flag_gender_Male,flag_Partner,flag_Dependents,flag_PhoneService,flag_MultipleLines,flag_OnlineSecurity,flag_OnlineBackup,flag_DeviceProtection,flag_TechSupport,flag_StreamingTV,flag_StreamingMovies,flag_PaperlessBilling,flag_InternetService,flag_automatic_payment,num_produtos,media_mothly_charges,num_produtos_seguranca,InternetService_DSL,InternetService_Fiber_optic,InternetService_No,Contract_Month_to_month,Contract_One_year,Contract_Two_year,PaymentMethod_Bank_transfer_automatic,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
7242-QZLXF,0,1,25.3,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,25.3,0,True,False,False,True,False,False,False,False,True,False
6447-EGDIV,0,31,20.95,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20.95,0,False,False,True,False,True,False,False,False,False,True
8486-AYEQH,0,31,76.05,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3,25.349999999999998,0,False,True,False,True,False,False,False,False,True,False
4632-XJMEX,0,53,62.85,1,0,1,1,0,1,1,0,1,0,0,0,1,0,5,12.57,2,True,False,False,False,True,False,False,True,False,False
2272-QAGFO,1,14,74.3,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3,24.766666666666666,0,False,True,False,True,False,False,False,False,True,False
7470-DYNOE,0,53,61.1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,4,15.275,1,True,False,False,False,True,False,False,False,True,False
5366-OBVMR,0,18,50.3,0,1,0,1,0,0,0,0,1,0,0,1,1,1,3,16.766666666666666,0,True,False,False,True,False,False,False,False,False,True
7975-TZMLR,0,47,103.1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,7,14.728571428571428,2,False,True,False,False,True,False,False,False,True,False
7302-ZHMHP,0,1,19.15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.15,0,False,False,True,True,False,False,False,False,False,True
4534-WGCIR,0,58,25.15,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,12.575,0,False,False,True,False,False,True,False,True,False,False
7109-CQYUZ,0,52,89.25,1,0,0,1,1,1,1,1,1,1,1,1,1,1,9,9.916666666666666,3,True,False,False,False,False,True,False,False,False,True
5995-WWKKG,0,37,19.8,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,19.8,0,False,False,True,False,True,False,False,False,True,False
4811-JBUVU,0,30,89.9,1,0,0,1,1,0,0,0,1,0,1,1,1,0,5,17.98,0,False,True,False,True,False,False,False,True,False,False
8883-GRDWQ,1,20,54.0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,4,13.5,1,True,False,False,False,True,False,False,False,False,True
0916-QOFDP,1,14,95.8,0,1,1,1,1,0,0,0,0,1,1,1,1,1,5,19.16,0,False,True,False,True,False,False,False,False,True,False
4698-KVLLG,1,51,19.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.6,0,False,False,True,False,False,True,False,True,False,False
2001-MCUUW,0,46,108.65,1,0,0,1,1,0,1,1,1,1,1,0,1,1,8,13.58125,2,False,True,False,False,False,True,False,False,True,False
8929-KSWIH,0,25,99.3,1,0,0,1,0,0,0,1,1,1,1,0,1,0,6,16.55,1,False,True,False,False,False,True,True,False,False,False
1073-XXCZD,0,55,25.7,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,12.85,0,False,False,True,False,False,True,True,False,False,False
7799-DSEWS,0,18,68.35,1,0,0,1,0,1,0,1,1,1,0,1,1,1,6,11.391666666666666,2,True,False,False,True,False,False,False,False,True,False
3084-DOWLE,0,72,92.0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,9,10.222222222222221,3,True,False,False,False,False,True,True,False,False,False
3786-WOVKF,1,72,106.85,0,1,0,1,1,1,1,0,0,1,1,1,1,0,7,15.264285714285714,2,False,True,False,False,True,False,True,False,False,False
3097-NNSPB,0,2,49.05,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3,16.349999999999998,1,True,False,False,True,False,False,False,True,False,False
1703-MGIAB,0,17,69.0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,6,11.5,1,True,False,False,True,False,False,False,False,False,True
1360-RCYRT,0,23,30.35,1,1,1,0,0,0,0,0,1,0,0,1,1,0,2,15.175,0,True,False,False,True,False,False,True,False,False,False
5325-UWTWJ,0,31,90.55,1,1,0,1,1,1,1,0,1,0,0,1,1,0,6,15.091666666666667,2,False,True,False,True,False,False,False,True,False,False
1094-BKOSX,0,45,51.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,5,10.2,2,True,False,False,False,True,False,True,False,False,False
6122-EFVKN,0,24,35.75,1,0,1,0,0,1,0,0,1,0,0,0,1,1,3,11.916666666666666,1,True,False,False,False,False,True,False,False,False,True
1428-GTBJJ,0,11,74.55,1,0,0,1,0,0,1,0,0,0,0,1,1,1,3,24.849999999999998,1,False,True,False,True,False,False,False,False,True,False
0080-OROZO,0,35,99.25,0,0,0,1,0,0,0,1,1,1,1,1,1,1,6,16.541666666666668,1,False,True,False,False,True,False,False,False,True,False
6374-AFWOX,0,46,65.65,1,1,0,1,0,1,1,1,1,0,0,0,1,1,6,10.941666666666668,3,True,False,False,False,False,True,False,False,False,True
8033-ATFAS,0,39,59.85,0,1,1,1,0,0,0,1,0,1,0,1,1,1,4,14.9625,1,True,False,False,True,False,False,False,False,False,True
8331-ZXFOE,0,58,71.1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,7,10.157142857142857,3,True,False,False,False,True,False,False,True,False,False
0248-IPDFW,0,1,50.1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3,16.7,0,True,False,False,True,False,False,False,False,True,False
5512-IDZEI,0,46,24.9,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,12.45,0,False,False,True,False,True,False,False,False,True,False
1170-SASML,0,69,85.4,0,1,0,1,1,0,1,1,0,0,0,1,1,0,5,17.080000000000002,2,False,True,False,True,False,False,True,False,False,False
3785-KTYSH,0,53,24.6,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,12.3,0,False,False,True,False,False,True,False,False,False,True
9625-QNLUX,0,68,103.25,1,1,1,1,0,1,1,1,0,1,1,1,1,0,7,14.75,3,False,True,False,False,False,True,False,True,False,False
9795-NREXC,0,64,85.0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,8,10.625,2,True,False,False,False,False,True,False,True,False,False
3230-IUALN,0,45,81.0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,7,11.571428571428571,2,True,False,False,False,False,True,False,False,False,True
3932-IJWDZ,0,45,103.65,1,0,0,1,1,0,0,1,1,1,1,1,1,0,7,14.807142857142859,1,False,True,False,True,False,False,True,False,False,False
7950-XWOVN,0,11,34.7,1,0,0,0,0,0,1,1,0,0,0,0,1,1,3,11.566666666666668,2,True,False,False,True,False,False,False,False,False,True
0218-QNVAS,0,71,100.55,1,1,1,1,1,0,1,0,0,1,1,0,1,0,6,16.758333333333333,1,False,True,False,False,True,False,True,False,False,False
0343-QLUZP,0,60,39.6,1,0,0,0,0,1,1,1,0,0,0,0,1,0,4,9.9,3,True,False,False,False,False,True,True,False,False,False
7089-IVVAZ,0,8,103.35,0,0,0,1,1,1,0,0,1,1,1,1,1,0,7,14.764285714285714,1,False,True,False,True,False,False,True,False,False,False
9788-HNGUT,0,72,116.95,1,1,0,1,1,1,1,1,1,1,1,1,1,0,9,12.994444444444445,3,False,True,False,False,False,True,False,True,False,False
2322-VCZHZ,1,23,90.0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,5,18.0,2,False,True,False,True,False,False,False,False,True,False
1140-UKVZG,0,17,24.8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,12.4,0,False,False,True,True,False,False,False,False,False,True
3518-FSTWG,1,72,109.55,1,1,0,1,1,1,1,1,0,1,1,1,1,0,8,13.69375,3,False,True,False,False,False,True,True,False,False,False
0017-IUDMW,0,72,116.8,0,1,1,1,1,1,1,1,1,1,1,1,1,0,9,12.977777777777778,3,False,True,False,False,False,True,False,True,False,False
2662-NNTDK,0,65,24.8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,12.4,0,False,False,True,False,True,False,False,True,False,False
6563-VNPMN,1,45,85.7,0,0,0,1,0,1,1,0,1,0,0,1,1,0,5,17.14,2,False,True,False,True,False,False,True,False,False,False
7024-OHCCK,1,2,93.85,0,0,0,1,1,0,0,0,0,1,1,1,1,1,5,18.77,0,False,True,False,True,False,False,False,False,True,False
3113-IWHLC,0,5,55.8,1,0,0,1,0,1,0,1,0,0,0,1,1,1,4,13.95,2,True,False,False,True,False,False,False,False,False,True
6849-OYAMU,0,19,100.0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,6,16.666666666666668,1,False,True,False,False,True,False,True,False,False,False
1401-FTHFQ,0,23,20.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,20.0,0,False,False,True,False,True,False,False,True,False,False
1697-NVVGY,1,19,66.4,1,1,0,1,0,1,0,1,0,1,0,0,1,0,5,13.280000000000001,2,True,False,False,True,False,False,True,False,False,False
9357-UJRUN,0,24,58.35,1,1,0,1,1,1,0,0,1,0,0,1,1,1,5,11.67,1,True,False,False,False,True,False,False,False,True,False
2195-ZRVAX,0,47,85.3,0,1,0,1,0,0,0,1,0,0,1,1,1,1,4,21.325,1,False,True,False,True,False,False,False,False,True,False
2154-KVJFF,0,15,79.75,0,0,0,1,1,0,1,0,0,0,0,1,1,1,4,19.9375,1,False,True,False,True,False,False,False,False,True,False
4550-EVXNY,0,1,69.65,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2,34.825,0,False,True,False,True,False,False,False,False,True,False
1237-WIYYZ,0,18,19.55,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,19.55,0,False,False,True,True,False,False,False,False,False,True
5236-PERKL,0,57,112.95,0,0,0,1,1,1,1,1,0,1,1,1,1,0,8,14.11875,3,False,True,False,False,False,True,True,False,False,False
1485-YDHMM,0,52,93.25,1,1,1,1,1,0,1,0,1,0,1,1,1,0,6,15.541666666666666,1,False,True,False,True,False,False,True,False,False,False
5574-NXZIU,0,63,109.2,1,0,0,1,0,1,1,1,1,1,1,0,1,0,8,13.65,3,False,True,False,False,False,True,False,True,False,False
9820-RMCQV,0,11,48.55,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,16.183333333333334,1,True,False,False,True,False,False,False,True,False,False
3120-FAZKD,0,54,24.05,1,1,1,1,1,0,0,0,0,0,0,1,0,0,2,12.025,0,False,False,True,False,False,True,True,False,False,False
2065-MMKGR,0,29,71.0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,5,14.2,0,True,False,False,False,True,False,False,True,False,False
3284-SVCRO,0,45,25.5,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,12.75,0,False,False,True,False,False,True,False,False,False,True
4706-DGAHW,1,1,45.2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,22.6,0,True,False,False,True,False,False,False,False,True,False
7742-MYPGI,0,6,48.8,0,1,1,1,0,0,0,0,1,0,0,1,1,1,3,16.266666666666666,0,True,False,False,True,False,False,False,False,False,True
2878-RMWXY,1,72,102.65,1,1,0,1,1,1,1,1,0,0,1,1,1,0,7,14.664285714285715,3,False,True,False,False,False,True,False,True,False,False
8898-KASCD,0,39,35.55,1,0,0,0,0,0,0,1,1,0,0,0,1,1,3,11.85,1,True,False,False,False,True,False,False,False,False,True
3520-FJGCV,0,72,112.6,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,12.511111111111111,3,False,True,False,False,False,True,False,True,False,False
1131-QQZEB,1,71,23.95,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,11.975,0,False,False,True,False,False,True,True,False,False,False
9496-IVVRP,0,11,51.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,3,17.0,1,True,False,False,True,False,False,True,False,False,False
3950-VPYJB,0,57,59.6,1,1,1,1,0,1,1,0,1,0,0,0,1,1,5,11.92,2,True,False,False,False,True,False,False,False,False,True
6671-NGWON,0,7,20.35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20.35,0,False,False,True,True,False,False,False,False,False,True
6469-QJKZW,0,4,20.15,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,20.15,0,False,False,True,True,False,False,False,False,True,False
4189-NAKJS,0,26,51.55,1,0,0,1,1,0,0,0,0,0,0,1,1,0,3,17.183333333333334,0,True,False,False,False,True,False,False,True,False,False
5178-LMXOP,1,1,95.1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,5,19.02,0,False,True,False,True,False,False,False,False,True,False
5176-LMJXE,0,47,20.55,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,20.55,0,False,False,True,False,False,True,False,False,False,True
5998-VVEJY,0,26,80.5,1,0,0,1,1,0,0,0,1,0,0,1,1,1,4,20.125,0,False,True,False,True,False,False,False,False,True,False
2330-PQGDQ,0,51,84.2,1,1,1,1,1,0,1,0,1,0,0,0,1,0,5,16.84,1,False,True,False,False,True,False,True,False,False,False
5159-YFPKQ,0,2,75.8,0,0,0,1,0,0,0,1,0,0,0,1,1,1,3,25.266666666666666,1,False,True,False,True,False,False,False,False,True,False
6168-YBYNP,0,59,111.35,1,0,0,1,1,0,1,1,1,1,1,1,1,1,8,13.91875,2,False,True,False,True,False,False,False,False,True,False
4827-LTQRJ,1,66,110.6,0,1,1,1,1,1,1,0,1,1,1,1,1,0,8,13.825,2,False,True,False,False,True,False,False,True,False,False
9018-PCIOK,0,55,64.75,0,0,0,1,0,0,1,1,0,0,1,1,1,1,5,12.95,2,True,False,False,False,False,True,False,False,False,True
3374-LXDEV,0,13,89.4,0,0,0,1,1,0,1,1,1,0,0,0,1,1,6,14.9,2,False,True,False,True,False,False,False,False,True,False
0137-UDEUO,0,3,19.85,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.85,0,False,False,True,True,False,False,False,False,False,True
0386-CWRGM,0,46,19.4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,19.4,0,False,False,True,False,False,True,False,False,False,True
1976-AZZPJ,0,7,34.2,1,1,0,0,0,1,1,0,0,0,0,0,1,1,3,11.4,2,True,False,False,True,False,False,False,False,False,True
2155-AMQRX,0,28,54.9,0,0,0,1,1,0,0,0,1,0,0,1,1,0,4,13.725,0,True,False,False,True,False,False,False,True,False,False
5457-COLHT,0,69,80.65,1,1,1,1,0,1,1,0,1,1,1,0,1,0,7,11.521428571428572,2,True,False,False,False,False,True,True,False,False,False
8267-KFGYD,0,1,21.05,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,21.05,0,False,False,True,True,False,False,False,False,False,True
9828-AOQLM,0,1,45.7,0,1,1,1,0,0,0,0,0,0,0,1,1,1,2,22.85,0,True,False,False,True,False,False,False,False,True,False
0536-ACXIP,0,72,109.55,0,1,0,1,1,1,1,1,0,1,1,1,1,1,8,13.69375,3,False,True,False,False,False,True,False,False,True,False
0835-DUUIQ,0,24,21.05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,21.05,0,False,False,True,False,True,False,True,False,False,False
3088-LHEFH,0,11,79.0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,4,19.75,1,False,True,False,True,False,False,True,False,False,False
3269-ATYWD,1,39,95.65,1,0,0,1,1,0,0,0,0,1,1,1,1,0,5,19.130000000000003,0,False,True,False,True,False,False,True,False,False,False
2272-JKMSI,0,62,110.8,0,1,1,1,1,0,1,1,1,1,1,1,1,1,8,13.85,2,False,True,False,False,True,False,False,False,True,False
0487-CRLZF,0,49,74.45,0,0,0,1,0,0,0,1,1,1,1,1,1,0,6,12.408333333333333,1,True,False,False,False,False,True,True,False,False,False
5494-WOZRZ,0,71,82.0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,7,11.714285714285714,2,True,False,False,False,False,True,False,True,False,False
2616-UUTFK,0,33,72.75,1,1,0,1,1,1,1,1,0,1,0,1,1,0,7,10.392857142857142,3,True,False,False,True,False,False,True,False,False,False
9643-AVVWI,0,3,80.0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,4,20.0,1,False,True,False,True,False,False,False,False,True,False
9617-INGJY,0,1,70.6,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,35.3,0,False,True,False,True,False,False,False,False,False,True
2187-LZGPL,0,7,40.1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,13.366666666666667,1,True,False,False,True,False,False,False,True,False,False
6340-DACFT,0,50,20.55,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,20.55,0,False,False,True,False,False,True,False,True,False,False
8456-QDAVC,0,19,78.7,1,0,0,1,0,0,0,0,0,1,0,1,1,0,3,26.233333333333334,0,False,True,False,True,False,False,True,False,False,False
1596-BBVTG,0,35,75.35,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,25.116666666666664,0,False,True,False,True,False,False,False,True,False,False
9600-UDOPK,0,30,94.05,1,1,0,1,1,0,0,0,0,1,1,1,1,0,5,18.81,0,False,True,False,True,False,False,False,True,False,False
9137-NOQKA,1,2,19.2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.2,0,False,False,True,True,False,False,False,False,True,False
7931-PXHFC,0,38,62.3,1,0,0,1,0,0,0,1,1,0,1,1,1,1,5,12.459999999999999,1,True,False,False,False,True,False,False,False,False,True
7841-FCRQD,0,33,53.75,0,1,0,1,0,0,1,0,1,0,0,1,1,0,4,13.4375,1,True,False,False,False,True,False,False,True,False,False
0122-OAHPZ,0,7,73.85,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3,24.616666666666664,0,False,True,False,True,False,False,False,False,True,False
3633-CDBUW,0,17,80.85,1,0,1,1,0,0,1,1,1,1,1,0,1,1,7,11.549999999999999,2,True,False,False,False,True,False,False,False,True,False
2826-DXLQO,1,7,29.8,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,14.9,1,True,False,False,True,False,False,True,False,False,False
8774-GSBUN,0,72,25.4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,12.7,0,False,False,True,False,False,True,False,False,False,True
9777-IQHWP,0,64,93.4,1,1,1,1,1,1,0,1,0,0,1,0,1,0,6,15.566666666666668,2,False,True,False,False,False,True,True,False,False,False
4132-POCZS,0,52,39.9,1,1,0,0,0,1,0,0,0,0,1,1,1,1,3,13.299999999999999,1,True,False,False,True,False,False,False,False,True,False
1985-MBRYP,0,43,19.65,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,19.65,0,False,False,True,False,False,True,True,False,False,False
8763-KIAFH,0,27,20.55,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,20.55,0,False,False,True,False,True,False,False,False,False,True
6734-FQAJX,1,67,105.05,1,0,0,1,0,1,1,0,1,1,1,1,1,1,7,15.007142857142856,2,False,True,False,False,False,True,False,False,True,False
5893-PYOLZ,0,56,81.8,1,0,0,1,0,0,1,1,1,1,1,1,1,0,7,11.685714285714285,2,True,False,False,False,False,True,False,True,False,False
5914-XRFQB,0,72,115.8,1,1,0,1,1,1,1,1,1,1,1,1,1,0,9,12.866666666666667,3,False,True,False,False,False,True,True,False,False,False
1376-HHBDV,0,30,48.8,0,0,0,1,0,1,0,0,0,0,0,1,1,1,3,16.266666666666666,1,True,False,False,True,False,False,False,False,False,True
7890-VYYWG,1,3,36.45,1,1,0,0,0,0,0,0,0,1,0,1,1,1,2,18.225,0,True,False,False,True,False,False,False,False,False,True
5304-EFJLP,1,72,111.65,1,1,0,1,1,0,1,1,1,1,1,1,1,0,8,13.95625,2,False,True,False,False,False,True,True,False,False,False
7893-IXHRQ,0,1,20.55,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20.55,0,False,False,True,True,False,False,False,False,True,False
0378-CJKPV,0,72,112.1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,9,12.455555555555556,3,False,True,False,False,False,True,False,True,False,False
2959-MJHIC,0,4,80.35,1,1,0,1,0,0,0,0,0,1,0,1,1,1,3,26.78333333333333,0,False,True,False,True,False,False,False,False,True,False
1356-MKYSK,0,6,78.65,1,0,0,1,0,1,0,1,1,1,1,0,1,0,7,11.235714285714286,2,True,False,False,True,False,False,False,True,False,False
3298-QEICA,0,23,34.6,0,1,1,0,0,1,0,0,1,0,0,0,1,1,3,11.533333333333333,1,True,False,False,False,False,True,False,False,False,True
1624-WOIWJ,0,10,84.7,0,0,0,1,0,1,0,0,0,1,0,1,1,1,4,21.175,1,False,True,False,True,False,False,False,False,False,True
3934-HXCFZ,0,23,99.25,1,1,0,1,1,1,1,1,0,1,0,1,1,1,7,14.178571428571429,3,False,True,False,True,False,False,False,False,True,False
5766-ZJYBB,0,1,19.4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.4,0,False,False,True,True,False,False,False,False,False,True
4102-OQUPX,1,1,74.4,1,1,0,1,1,0,0,0,0,0,0,1,1,1,3,24.8,0,False,True,False,True,False,False,False,False,True,False
1708-PBBOA,0,42,54.75,0,0,0,0,0,1,1,1,1,0,1,1,1,1,6,9.125,3,True,False,False,False,True,False,False,False,True,False
5804-LEPIM,1,2,70.35,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,35.175,0,False,True,False,True,False,False,False,False,True,False
9359-UGBTK,0,67,72.35,0,0,0,1,0,1,0,1,1,0,1,1,1,0,6,12.058333333333332,2,True,False,False,False,True,False,True,False,False,False
1010-DIAUQ,0,5,96.5,1,0,0,1,0,0,0,1,0,1,1,0,1,0,5,19.3,1,False,True,False,True,False,False,True,False,False,False
9565-DJPIB,0,4,89.6,0,0,1,1,1,0,1,0,0,1,0,0,1,1,5,17.919999999999998,1,False,True,False,True,False,False,False,False,False,True
4685-TFLLS,0,18,19.8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,19.8,0,False,False,True,False,True,False,True,False,False,False
0997-YTLNY,0,19,48.8,0,0,1,1,0,0,0,0,1,0,0,0,1,1,3,16.266666666666666,0,True,False,False,True,False,False,False,False,False,True
1324-NLTJE,1,15,55.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,4,13.75,0,True,False,False,True,False,False,False,True,False,False
4782-OSFXZ,1,71,82.7,0,1,0,1,1,1,1,1,1,0,1,1,1,0,8,10.3375,3,True,False,False,False,False,True,True,False,False,False
5482-VXSXJ,0,22,93.2,1,0,0,1,0,0,1,0,0,1,1,1,1,1,5,18.64,1,False,True,False,True,False,False,False,False,False,True
3584-WKTTW,0,51,111.55,1,1,0,1,1,1,0,1,1,1,1,1,1,1,8,13.94375,2,False,True,False,False,True,False,False,False,True,False
8224-UAXBZ,0,58,45.35,0,1,0,0,0,1,1,0,0,1,0,1,1,1,4,11.3375,2,True,False,False,False,True,False,False,False,True,False
2606-PKWJB,0,40,40.25,1,0,1,0,0,1,1,0,1,0,0,0,1,1,4,10.0625,2,True,False,False,False,True,False,False,False,False,True
4003-OCTMP,0,31,64.0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,5,12.8,1,True,False,False,False,True,False,False,False,True,False
0068-FIGTF,0,27,78.2,0,0,0,1,0,0,1,1,1,1,1,0,1,1,7,11.171428571428573,2,True,False,False,False,True,False,False,False,False,True
5445-PZWGX,0,62,102.0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,7,14.571428571428571,2,False,True,False,False,True,False,False,False,True,False
6877-TJMBR,0,1,84.8,1,1,0,1,0,0,0,0,1,1,0,1,1,1,4,21.2,0,False,True,False,True,False,False,False,False,True,False
5256-SKJGO,0,64,54.6,0,1,1,0,0,0,1,0,1,1,1,1,1,1,5,10.92,1,True,False,False,False,False,True,False,False,True,False
4424-TKOPW,1,2,93.85,1,0,0,1,1,0,0,0,0,1,1,1,1,1,5,18.77,0,False,True,False,True,False,False,False,False,True,False
0810-DHDBD,0,52,74.0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,7,10.571428571428571,2,True,False,False,False,True,False,False,True,False,False
4472-VESGY,0,52,98.15,0,1,1,1,1,1,1,1,0,0,1,0,1,0,7,14.021428571428572,3,False,True,False,True,False,False,True,False,False,False
7375-WMVMT,1,71,95.5,1,1,0,1,0,0,1,1,1,0,1,1,1,0,6,15.916666666666666,2,False,True,False,False,False,True,False,True,False,False
6655-LHBYW,0,50,114.35,1,0,0,1,1,1,1,1,1,1,1,0,1,0,9,12.705555555555556,3,False,True,False,False,True,False,False,True,False,False
3106-ULWFW,0,8,85.2,0,1,0,1,1,0,0,0,0,0,1,1,1,0,4,21.3,0,False,True,False,True,False,False,False,True,False,False
7672-VFMXZ,0,57,55.7,1,1,0,1,0,1,0,0,1,0,0,0,1,1,4,13.925,1,True,False,False,True,False,False,False,False,True,False
6408-OTUBZ,0,66,104.55,0,0,0,1,1,1,1,1,1,1,0,1,1,0,8,13.06875,3,False,True,False,False,True,False,True,False,False,False
2380-DAMQP,0,72,115.15,0,1,0,1,1,1,1,1,1,1,1,0,1,1,9,12.794444444444444,3,False,True,False,False,False,True,False,False,True,False
3865-ZFZIB,0,19,19.65,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.65,0,False,False,True,False,False,True,False,False,False,True
0771-WLCLA,0,16,112.95,0,1,1,1,1,1,0,1,1,1,1,1,1,1,8,14.11875,2,False,True,False,True,False,False,False,False,True,False
5168-MQQCA,0,72,108.5,0,1,0,1,1,0,1,1,1,1,1,1,1,0,8,13.5625,2,False,True,False,False,True,False,True,False,False,False
3842-QTGDL,0,16,80.75,1,1,0,1,0,1,1,0,0,0,0,0,1,0,4,20.1875,2,False,True,False,True,False,False,True,False,False,False
5248-KWLAR,0,71,90.35,1,1,1,1,1,1,1,1,1,1,1,0,1,1,9,10.038888888888888,3,True,False,False,False,False,True,False,False,True,False
8189-HBVRW,0,53,90.8,0,0,0,1,1,1,1,1,0,0,0,0,1,1,6,15.133333333333333,3,False,True,False,True,False,False,False,False,True,False
1481-ZUWZA,0,28,94.5,1,0,0,1,1,1,1,0,0,0,1,1,1,0,6,15.75,2,False,True,False,True,False,False,False,True,False,False
0440-UEDAI,0,53,94.45,0,0,0,1,0,0,1,1,1,0,1,1,1,0,6,15.741666666666667,2,False,True,False,False,True,False,False,True,False,False
4537-CIBHB,0,9,20.25,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,20.25,0,False,False,True,False,True,False,False,False,False,True
1897-OKVMW,0,64,90.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9,10.066666666666666,3,True,False,False,False,False,True,False,False,False,True
8640-SDGKB,0,4,74.4,1,0,0,1,0,0,0,1,1,1,1,1,1,1,6,12.4,1,True,False,False,True,False,False,False,False,True,False
1241-FPMOF,0,52,19.65,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.65,0,False,False,True,False,False,True,False,False,False,True
3426-NIYYL,0,15,51.55,1,0,0,1,1,0,0,0,0,0,0,0,1,1,3,17.183333333333334,0,True,False,False,True,False,False,False,False,True,False
2684-EIWEO,1,30,91.7,0,0,0,1,1,1,1,1,0,0,0,0,1,0,6,15.283333333333333,3,False,True,False,True,False,False,False,True,False,False
4942-VZZOM,0,64,66.15,1,1,0,1,1,1,0,0,0,1,0,1,1,0,5,13.23,1,True,False,False,False,True,False,False,True,False,False
2309-OSFEU,0,10,33.9,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,16.95,0,True,False,False,True,False,False,False,False,False,True
6178-KFNHS,0,12,78.3,0,0,1,1,1,1,0,0,0,0,0,1,1,1,4,19.575,1,False,True,False,True,False,False,False,False,True,False
5781-RFZRP,0,71,73.5,1,1,0,1,1,1,1,0,1,1,0,0,1,0,7,10.5,2,True,False,False,False,False,True,False,True,False,False
0203-HHYIJ,0,25,25.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,12.65,0,False,False,True,False,True,False,True,False,False,False
